       ITIME  ITER  ResH        ResU        ResV  
           1   1   1.0000E+00  1.0000E+00  2.4185E-07
               2   1.0000E+00  1.0000E+00  5.7494E-02
               3   8.7182E-01  4.7635E-01  4.2284E-02
         101   1   1.0000E+00  1.8734E-03  1.1575E-02
               2   2.5000E-01  1.4793E-03  9.1363E-03
               3   8.3026E-02  1.0841E-03  7.1090E-03
         201   1   1.0000E+00  8.1286E-03  1.7195E-02
               2   3.4305E-01  6.4219E-03  1.3251E-02
               3   2.2241E-01  4.7245E-03  9.5568E-03
         301   1   1.0000E+00  2.1446E-02  8.3705E-03
               2   2.5000E-01  1.3203E-02  5.3946E-03
               3   6.4354E-02  8.2318E-03  3.4550E-03
         401   1   1.0000E+00  1.5344E-02  8.9092E-03
               2   2.5000E-01  9.9448E-03  5.6136E-03
               3   6.2554E-02  6.4057E-03  3.5578E-03
         501   1   1.0000E+00  1.0102E-03  4.8005E-03
               2   2.5000E-01  2.9399E-04  3.1283E-03
               3   6.2500E-02  1.2700E-04  2.0258E-03
         601   1   1.0000E+00  1.7699E-02  9.9436E-03
               2   2.5000E-01  1.0371E-02  6.0051E-03
               3   6.2500E-02  6.1543E-03  3.6571E-03
         701   1   1.0000E+00  3.1246E-02  7.1243E-03
               2   2.5000E-01  1.8183E-02  4.2248E-03
               3   6.2500E-02  1.0640E-02  2.4814E-03
         801   1   1.0000E+00  2.7633E-02  4.4658E-03
               2   2.5000E-01  1.6398E-02  2.6428E-03
               3   6.2500E-02  9.4790E-03  1.5257E-03
         901   1   1.0000E+00  2.4192E-02  4.4366E-03
               2   2.5000E-01  1.4296E-02  2.6137E-03
               3   6.2500E-02  8.2165E-03  1.5045E-03
        1001   1   1.0000E+00  2.7684E-02  7.9600E-03
               2   2.4574E-01  1.6152E-02  4.7064E-03
               3   5.9298E-02  9.3971E-03  2.7620E-03
        1101   1   1.0000E+00  5.3632E-03  5.3673E-03
               2   2.4335E-01  3.8360E-03  3.7716E-03
               3   5.6765E-02  2.6911E-03  2.6380E-03
        1201   1   1.0000E+00  1.4890E-02  8.2118E-03
               2   2.3943E-01  9.0776E-03  5.0635E-03
               3   5.4399E-02  5.5155E-03  3.1057E-03
        1301   1   1.0000E+00  5.5463E-03  6.0253E-03
               2   2.3709E-01  3.8576E-03  4.1366E-03
               3   5.1672E-02  2.6493E-03  2.8249E-03
        1401   1   1.0000E+00  9.6467E-03  1.2328E-02
               2   2.3082E-01  6.0703E-03  7.7954E-03
               3   4.7501E-02  3.8102E-03  4.9154E-03
        1501   1   1.0000E+00  5.3410E-03  9.0592E-03
               2   2.2715E-01  3.6278E-03  6.1315E-03
               3   4.3697E-02  2.4442E-03  6.1401E-03
        1601   1   1.0000E+00  6.7180E-03  1.4147E-02
               2   2.1298E-01  4.3096E-03  9.0896E-03
               3   3.3113E-02  2.7627E-03  5.8396E-03
        1701   1   1.0000E+00  4.7784E-03  1.0286E-02
               2   1.9956E-01  3.1841E-03  6.8618E-03
               3   2.1878E-02  2.1125E-03  6.8681E-03
        1801   1   1.0000E+00  4.7943E-03  1.2455E-02
               2   8.9174E-02  3.1077E-03  8.0811E-03
               3   1.0423E-01  2.0165E-03  8.0820E-03
        1901   1   1.0000E+00  3.9696E-03  9.7939E-03
               2   5.9540E-01  2.6077E-03  6.4531E-03
               3   4.6490E-01  1.7102E-03  6.4526E-03
        2001   1   1.0000E+00  3.4211E-03  9.3885E-03
               2   3.1990E-01  2.2289E-03  6.1287E-03
               3   1.3298E-01  1.4546E-03  6.1258E-03
        2101   1   1.0000E+00  3.0737E-03  8.2158E-03
               2   2.9397E-01  1.9992E-03  8.2049E-03
               3   1.0660E-01  1.2999E-03  8.2024E-03
        2201   1   1.0000E+00  2.4032E-03  7.3800E-03
               2   2.7757E-01  1.5675E-03  7.3613E-03
               3   9.0458E-02  1.0248E-03  7.3540E-03
        2301   1   1.0000E+00  2.2279E-03  6.8718E-03
               2   2.7157E-01  1.4385E-03  6.8552E-03
               3   8.4121E-02  9.2965E-04  6.8498E-03
        2401   1   1.0000E+00  1.6397E-03  5.8516E-03
               2   2.6603E-01  1.0676E-03  5.8288E-03
               3   7.8805E-02  6.9731E-04  5.8219E-03
        2501   1   1.0000E+00  1.5128E-03  5.8678E-03
               2   2.6323E-01  9.7091E-04  5.8492E-03
               3   7.5770E-02  6.2463E-04  5.8434E-03
        2601   1   1.0000E+00  1.0702E-03  4.6656E-03
               2   2.6033E-01  6.9376E-04  4.6406E-03
               3   7.3010E-02  4.5171E-04  4.6337E-03
        2701   1   1.0000E+00  9.5565E-04  5.1762E-03
               2   2.5857E-01  6.0957E-04  5.1610E-03
               3   7.1112E-02  3.9044E-04  5.1558E-03
        2801   1   1.0000E+00  6.5306E-04  4.0994E-03
               2   2.5668E-01  4.2016E-04  4.0956E-03
               3   6.9302E-02  2.7203E-04  4.0948E-03
        2901   1   1.0000E+00  5.4892E-04  4.7369E-03
               2   2.5538E-01  3.4712E-04  4.7251E-03
               3   6.7916E-02  2.2098E-04  4.7207E-03
        3001   1   1.0000E+00  3.5625E-04  4.1072E-03
               2   2.5397E-01  2.2615E-04  4.1104E-03
               3   6.6536E-02  1.4493E-04  4.1117E-03
        3101   1   1.0000E+00  2.6882E-04  4.4752E-03
               2   2.5288E-01  1.6705E-04  4.4672E-03
               3   6.5401E-02  1.0498E-04  4.4641E-03
        3201   1   1.0000E+00  1.5363E-04  4.2007E-03
               2   2.5173E-01  9.4390E-05  4.2053E-03
               3   6.4230E-02  5.8974E-05  4.2066E-03
        3301   1   1.0000E+00  8.7224E-05  4.3308E-03
               2   2.5075E-01  5.0737E-05  4.3250E-03
               3   6.3201E-02  3.0220E-05  4.3223E-03
        3401   1   1.0000E+00  2.3678E-05  4.2834E-03
               2   2.4969E-01  1.4336E-05  4.2877E-03
               3   6.2230E-02  8.5237E-06  4.2892E-03
        3501   1   1.0000E+00  3.2436E-05  4.2551E-03
               2   2.4867E-01  2.6682E-05  4.2540E-03
               3   6.1419E-02  1.7830E-05  4.2511E-03
        3601   1   1.0000E+00  5.8037E-05  4.3368E-03
               2   2.4759E-01  4.3295E-05  4.3410E-03
               3   6.0546E-02  2.8895E-05  4.3390E-03
        3701   1   1.0000E+00  8.2737E-05  4.2181E-03
               2   2.4650E-01  5.8673E-05  4.2186E-03
               3   5.9677E-02  3.8708E-05  4.2163E-03
        3801   1   1.0000E+00  9.4622E-05  4.3654E-03
               2   2.4532E-01  6.5869E-05  4.3672E-03
               3   5.8715E-02  4.3533E-05  4.3666E-03
        3901   1   1.0000E+00  1.0660E-04  4.2083E-03
               2   2.4404E-01  7.2834E-05  4.2062E-03
               3   5.7695E-02  4.7841E-05  4.2057E-03
        4001   1   1.0000E+00  1.0796E-04  4.3747E-03
               2   2.4260E-01  7.3290E-05  4.3742E-03
               3   5.6528E-02  4.8246E-05  4.3755E-03
        4101   1   1.0000E+00  1.1042E-04  4.2073E-03
               2   2.4094E-01  7.4183E-05  4.2059E-03
               3   5.5199E-02  4.8654E-05  4.2055E-03
        4201   1   1.0000E+00  1.0588E-04  4.3694E-03
               2   2.3897E-01  7.0889E-05  4.3701E-03
               3   5.3600E-02  4.6573E-05  4.3700E-03
        4301   1   1.0000E+00  1.0238E-04  4.2139E-03
               2   2.3648E-01  6.8089E-05  4.2134E-03
               3   5.1616E-02  4.4636E-05  4.2136E-03
        4401   1   1.0000E+00  9.4991E-05  4.3598E-03
               2   2.3328E-01  6.3018E-05  4.3610E-03
               3   4.9023E-02  4.1351E-05  4.3606E-03
        4501   1   1.0000E+00  8.8366E-05  4.2239E-03
               2   2.2873E-01  5.8356E-05  4.2225E-03
               3   4.5375E-02  3.8231E-05  4.2223E-03
        4601   1   1.0000E+00  8.0021E-05  4.3477E-03
               2   2.2181E-01  5.2735E-05  4.3471E-03
               3   3.9795E-02  3.4557E-05  4.3472E-03
        4701   1   1.0000E+00  7.2261E-05  4.2343E-03
               2   2.0928E-01  4.7466E-05  4.2345E-03
               3   2.9725E-02  3.1068E-05  4.2344E-03
        4801   1   1.0000E+00  6.4103E-05  4.3348E-03
               2   1.7959E-01  4.2027E-05  4.3345E-03
               3   2.0421E-02  2.7499E-05  4.3345E-03
        4901   1   1.0000E+00  5.6467E-05  4.2466E-03
               2   1.3704E-01  3.6933E-05  4.2467E-03
               3   1.9570E-01  2.4139E-05  4.2468E-03
        5001   1   1.0000E+00  4.9130E-05  4.3218E-03
               2   4.0694E-01  3.2081E-05  4.3217E-03
               3   2.2019E-01  2.0948E-05  4.3217E-03
        5101   1   1.0000E+00  4.2307E-05  4.2561E-03
               2   3.0974E-01  2.7578E-05  4.2559E-03
               3   1.2261E-01  1.7986E-05  4.2563E-03
        5201   1   1.0000E+00  3.6082E-05  4.3112E-03
               2   2.8632E-01  2.3479E-05  4.3097E-03
               3   9.9088E-02  1.5293E-05  4.3098E-03
        5301   1   1.0000E+00  3.0378E-05  4.2648E-03
               2   2.7555E-01  1.9732E-05  4.2643E-03
               3   8.8272E-02  1.2837E-05  4.2646E-03
        5401   1   1.0000E+00  2.5341E-05  4.3022E-03
               2   2.6931E-01  1.6426E-05  4.3025E-03
               3   8.1992E-02  1.0670E-05  4.3024E-03
        5501   1   1.0000E+00  2.0812E-05  4.2709E-03
               2   2.6513E-01  1.3463E-05  4.2716E-03
               3   7.7794E-02  8.7330E-06  4.2717E-03
        5601   1   1.0000E+00  1.6905E-05  4.2990E-03
               2   2.6212E-01  1.0908E-05  4.2992E-03
               3   7.4750E-02  7.0616E-06  4.2994E-03
        5701   1   1.0000E+00  1.3468E-05  4.2763E-03
