x         h               zb          wse
2.925	 0.413736	        0	      0.413736	 
2.975	 0.413736	        0	      0.413736	 
3.025	 0.413736	        0	      0.413736	 
3.075	 0.413736	        0	      0.413736	 
3.125	 0.413736	        0	      0.413736	 
3.175	 0.413736	        0	      0.413736	 
3.225	 0.413736	        0	      0.413736	 
3.275	 0.413736	        0	      0.413736	 
3.325	 0.413736	        0	      0.413736	 
3.375	 0.413736	        0	      0.413736	 
3.425	 0.413736	        0	      0.413736	 
3.475	 0.413736	        0	      0.413736	 
3.525	 0.413736	        0	      0.413736	 
3.575	 0.413736	        0	      0.413736	 
3.625	 0.413736	        0	      0.413736	 
3.675	 0.413736	        0	      0.413736	 
3.725	 0.413736	        0	      0.413736	 
3.775	 0.413736	        0	      0.413736	 
3.825	 0.413736	        0	      0.413736	 
3.875	 0.413736	        0	      0.413736	 
3.925	 0.413736	        0	      0.413736	 
3.975	 0.413736	        0	      0.413736	 
4.025	 0.413736	        0	      0.413736	 
4.075	 0.413736	        0	      0.413736	 
4.125	 0.413736	        0	      0.413736	 
4.175	 0.413736	        0	      0.413736	 
4.225	 0.413736	        0	      0.413736	 
4.275	 0.413736	        0	      0.413736	 
4.325	 0.413736	        0	      0.413736	 
4.375	 0.413736	        0	      0.413736	 
4.425	 0.413736	        0	      0.413736	 
4.475	 0.413736	        0	      0.413736	 
4.525	 0.413736	        0	      0.413736	 
4.575	 0.413736	        0	      0.413736	 
4.625	 0.413736	        0	      0.413736	 
4.675	 0.413736	        0	      0.413736	 
4.725	 0.413736	        0	      0.413736	 
4.775	 0.413736	        0	      0.413736	 
4.825	 0.413736	        0	      0.413736	 
4.875	 0.413736	        0	      0.413736	 
4.925	 0.413736	        0	      0.413736	 
4.975	 0.413736	        0	      0.413736	 
5.025	 0.413736	        0	      0.413736	 
5.075	 0.413736	        0	      0.413736	 
5.125	 0.413736	        0	      0.413736	 
5.175	 0.413736	        0	      0.413736	 
5.225	 0.413736	        0	      0.413736	 
5.275	 0.413736	        0	      0.413736	 
5.325	 0.413736	        0	      0.413736	 
5.375	 0.413736	        0	      0.413736	 
5.425	 0.413736	        0	      0.413736	 
5.475	 0.413736	        0	      0.413736	 
5.525	 0.413736	        0	      0.413736	 
5.575	 0.413736	        0	      0.413736	 
5.625	 0.413736	        0	      0.413736	 
5.675	 0.413736	        0	      0.413736	 
5.725	 0.413736	        0	      0.413736	 
5.775	 0.413736	        0	      0.413736	 
5.825	 0.413736	        0	      0.413736	 
5.875	 0.413736	        0	      0.413736	 
5.925	 0.413736	        0	      0.413736	 
5.975	 0.413736	        0	      0.413736	 
6.025	 0.413736	        0	      0.413736	 
6.075	 0.413736	        0	      0.413736	 
6.125	 0.413736	        0	      0.413736	 
6.175	 0.413736	        0	      0.413736	 
6.225	 0.413736	        0	      0.413736	 
6.275	 0.413736	        0	      0.413736	 
6.325	 0.413736	        0	      0.413736	 
6.375	 0.413736	        0	      0.413736	 
6.425	 0.413736	        0	      0.413736	 
6.475	 0.413736	        0	      0.413736	 
6.525	 0.413736	        0	      0.413736	 
6.575	 0.413736	        0	      0.413736	 
6.625	 0.413736	        0	      0.413736	 
6.675	 0.413736	        0	      0.413736	 
6.725	 0.413736	        0	      0.413736	 
6.775	 0.413736	        0	      0.413736	 
6.825	 0.413736	        0	      0.413736	 
6.875	 0.413736	        0	      0.413736	 
6.925	 0.413736	        0	      0.413736	 
6.975	 0.413736	        0	      0.413736	 
7.025	 0.413736	        0	      0.413736	 
7.075	 0.413736	        0	      0.413736	 
7.125	 0.413736	        0	      0.413736	 
7.175	 0.413736	        0	      0.413736	 
7.225	 0.413736	        0	      0.413736	 
7.275	 0.413736	        0	      0.413736	 
7.325	 0.413736	        0	      0.413736	 
7.375	 0.413736	        0	      0.413736	 
7.425	 0.413736	        0	      0.413736	 
7.475	 0.413736	        0	      0.413736	 
7.525	 0.413736	        0	      0.413736	 
7.575	 0.413736	        0	      0.413736	 
7.625	 0.413736	        0	      0.413736	 
7.675	 0.413736	        0	      0.413736	 
7.725	 0.413736	        0	      0.413736	 
7.775	 0.413736	        0	      0.413736	 
7.825	 0.413736	        0	      0.413736	 
7.875	 0.413736	        0	      0.413736	 
7.925	 0.413736	        0	      0.413736	 
7.975	 0.413736	        0	      0.413736	 
8.025	 0.408519	0.00496875	      0.413488	 
8.075	 0.398252	0.0147188	      0.412971	 
8.125	 0.388206	0.0242188	      0.412425	 
8.175	  0.37838	0.0334688	      0.411849	 
8.225	 0.368771	0.0424687	       0.41124	 
8.275	 0.359378	0.0512188	      0.410597	 
8.325	 0.350199	0.0597188	      0.409918	 
8.375	 0.341232	0.0679687	      0.409201	 
8.425	 0.332475	0.0759688	      0.408444	 
8.475	 0.323926	0.0837187	      0.407645	 
8.525	 0.315583	0.0912188	      0.406802	 
8.575	 0.307443	0.0984688	      0.405912	 
8.625	 0.299505	 0.105469	      0.404974	 
8.675	 0.291765	 0.112219	      0.403984	 
8.725	 0.284222	 0.118719	      0.402941	 
8.775	 0.276872	 0.124969	      0.401841	 
8.825	 0.269713	 0.130969	      0.400682	 
8.875	 0.262743	 0.136719	      0.399462	 
8.925	 0.255958	 0.142219	      0.398177	 
8.975	 0.249355	 0.147469	      0.396824	 
9.025	 0.242932	 0.152469	      0.395401	 
9.075	 0.236686	 0.157219	      0.393905	 
9.125	 0.230613	 0.161719	      0.392332	 
9.175	  0.22471	 0.165969	      0.390679	 
9.225	 0.218974	 0.169969	      0.388943	 
9.275	 0.213403	 0.173719	      0.387121	 
9.325	 0.207991	 0.177219	       0.38521	 
9.375	 0.202737	 0.180469	      0.383206	 
9.425	 0.197636	 0.183469	      0.381105	 
9.475	 0.192686	 0.186219	      0.378905	 
9.525	 0.187883	 0.188719	      0.376602	 
9.575	 0.183223	 0.190969	      0.374192	 
9.625	 0.178704	 0.192969	      0.371672	 
9.675	  0.17432	 0.194719	      0.369039	 
9.725	  0.17007	 0.196219	      0.366289	 
9.775	  0.16595	 0.197469	      0.363419	 
9.825	 0.161956	 0.198469	      0.360425	 
9.875	 0.158085	 0.199219	      0.357304	 
9.925	 0.154333	 0.199719	      0.354052	 
9.975	 0.150697	 0.199969	      0.350666	 
10.025	 0.147174	 0.199969	      0.347143	 
10.075	 0.143761	 0.199719	       0.34348	 
10.125	 0.140454	 0.199219	      0.339672	 
10.175	 0.137249	 0.198469	      0.335718	 
10.225	 0.134145	 0.197469	      0.331614	 
10.275	 0.131138	 0.196219	      0.327356	 
10.325	 0.128224	 0.194719	      0.322943	 
10.375	 0.125401	 0.192969	       0.31837	 
10.425	 0.122666	 0.190969	      0.313635	 
10.475	 0.120016	 0.188719	      0.308735	 
10.525	 0.117449	 0.186219	      0.303667	 
10.575	  0.11496	 0.183469	      0.298429	 
10.625	 0.112549	 0.180469	      0.293018	 
10.675	 0.110212	 0.177219	      0.287431	 
10.725	 0.107947	 0.173719	      0.281666	 
10.775	 0.105752	 0.169969	      0.275721	 
10.825	 0.103623	 0.165969	      0.269592	 
10.875	  0.10156	 0.161719	      0.263278	 
10.925	0.0995584	 0.157219	      0.256777	 
10.975	0.0976176	 0.152469	      0.250086	 
11.025	 0.095735	 0.147469	      0.243204	 
11.075	0.0939087	 0.142219	      0.236127	 
11.125	0.0921367	 0.136719	      0.228855	 
11.175	0.0904171	 0.130969	      0.221386	 
11.225	0.0887481	 0.124969	      0.213717	 
11.275	0.0871279	 0.118719	      0.205847	 
11.325	0.0855548	 0.112219	      0.197774	 
11.375	0.0840272	 0.105469	      0.189496	 
11.425	0.0825435	0.0984687	      0.181012	 
11.475	0.0811022	0.0912187	      0.172321	 
11.525	0.0797017	0.0837187	       0.16342	 
11.575	0.0783407	0.0759687	      0.154309	 
11.625	0.0770178	0.0679687	      0.144987	 
11.675	0.0770178	0.0597187	      0.136737	 
11.725	 0.271551	0.0512187	       0.32277	 
11.775	 0.281917	0.0424687	      0.324386	 
11.825	 0.292378	0.0334687	      0.325846	 
11.875	 0.302953	0.0242188	      0.327171	 
11.925	  0.31366	0.0147187	      0.328379	 
11.975	 0.324514	0.00496875	      0.329483	 
12.025	     0.33	        0	          0.33	 
12.075	     0.33	        0	          0.33	 
12.125	     0.33	        0	          0.33	 
12.175	     0.33	        0	          0.33	 
12.225	     0.33	        0	          0.33	 
12.275	     0.33	        0	          0.33	 
12.325	     0.33	        0	          0.33	 
12.375	     0.33	        0	          0.33	 
12.425	     0.33	        0	          0.33	 
12.475	     0.33	        0	          0.33	 
12.525	     0.33	        0	          0.33	 
12.575	     0.33	        0	          0.33	 
12.625	     0.33	        0	          0.33	 
12.675	     0.33	        0	          0.33	 
12.725	     0.33	        0	          0.33	 
12.775	     0.33	        0	          0.33	 
12.825	     0.33	        0	          0.33	 
12.875	     0.33	        0	          0.33	 
12.925	     0.33	        0	          0.33	 
12.975	     0.33	        0	          0.33	 
13.025	     0.33	        0	          0.33	 
13.075	     0.33	        0	          0.33	 
13.125	     0.33	        0	          0.33	 
13.175	     0.33	        0	          0.33	 
13.225	     0.33	        0	          0.33	 
13.275	     0.33	        0	          0.33	 
13.325	     0.33	        0	          0.33	 
13.375	     0.33	        0	          0.33	 
13.425	     0.33	        0	          0.33	 
13.475	     0.33	        0	          0.33	 
13.525	     0.33	        0	          0.33	 
13.575	     0.33	        0	          0.33	 
13.625	     0.33	        0	          0.33	 
13.675	     0.33	        0	          0.33	 
13.725	     0.33	        0	          0.33	 
13.775	     0.33	        0	          0.33	 
13.825	     0.33	        0	          0.33	 
13.875	     0.33	        0	          0.33	 
13.925	     0.33	        0	          0.33	 
13.975	     0.33	        0	          0.33	 
14.025	     0.33	        0	          0.33	 
14.075	     0.33	        0	          0.33	 
14.125	     0.33	        0	          0.33	 
14.175	     0.33	        0	          0.33	 
14.225	     0.33	        0	          0.33	 
14.275	     0.33	        0	          0.33	 
14.325	     0.33	        0	          0.33	 
14.375	     0.33	        0	          0.33	 
14.425	     0.33	        0	          0.33	 
14.475	     0.33	        0	          0.33	 
14.525	     0.33	        0	          0.33	 
14.575	     0.33	        0	          0.33	 
14.625	     0.33	        0	          0.33	 
14.675	     0.33	        0	          0.33	 
14.725	     0.33	        0	          0.33	 
14.775	     0.33	        0	          0.33	 
14.825	     0.33	        0	          0.33	 
14.875	     0.33	        0	          0.33	 
14.925	     0.33	        0	          0.33	 
14.975	     0.33	        0	          0.33	 
15.025	     0.33	        0	          0.33	 
15.075	     0.33	        0	          0.33	 
15.125	     0.33	        0	          0.33	 
15.175	     0.33	        0	          0.33	 
15.225	     0.33	        0	          0.33	 
15.275	     0.33	        0	          0.33	 
15.325	     0.33	        0	          0.33	 
15.375	     0.33	        0	          0.33	 
15.425	     0.33	        0	          0.33	 
15.475	     0.33	        0	          0.33	 
15.525	     0.33	        0	          0.33	 
15.575	     0.33	        0	          0.33	 
15.625	     0.33	        0	          0.33	 
15.675	     0.33	        0	          0.33	 
15.725	     0.33	        0	          0.33	 
15.775	     0.33	        0	          0.33	 
15.825	     0.33	        0	          0.33	 
15.875	     0.33	        0	          0.33	 
15.925	     0.33	        0	          0.33	 
15.975	     0.33	        0	          0.33	 
16.025	     0.33	        0	          0.33	 
16.075	     0.33	        0	          0.33	 
16.125	     0.33	        0	          0.33	 
16.175	     0.33	        0	          0.33	 
16.225	     0.33	        0	          0.33	 
16.275	     0.33	        0	          0.33	 
16.325	     0.33	        0	          0.33	 
16.375	     0.33	        0	          0.33	 
16.425	     0.33	        0	          0.33	 
16.475	     0.33	        0	          0.33	 
16.525	     0.33	        0	          0.33	 
16.575	     0.33	        0	          0.33	 
16.625	     0.33	        0	          0.33	 
16.675	     0.33	        0	          0.33	 
16.725	     0.33	        0	          0.33	 
16.775	     0.33	        0	          0.33	 
16.825	     0.33	        0	          0.33	 
16.875	     0.33	        0	          0.33	 
16.925	     0.33	        0	          0.33	 
16.975	     0.33	        0	          0.33	 
17.025	     0.33	        0	          0.33	 
17.075	     0.33	        0	          0.33	 
17.125	     0.33	        0	          0.33	 
17.175	     0.33	        0	          0.33	 
17.225	     0.33	        0	          0.33	 
17.275	     0.33	        0	          0.33	 
17.325	     0.33	        0	          0.33	 
17.375	     0.33	        0	          0.33	 
17.425	     0.33	        0	          0.33	 
17.475	     0.33	        0	          0.33	 
17.525	     0.33	        0	          0.33	 
17.575	     0.33	        0	          0.33	 
17.625	     0.33	        0	          0.33	 
17.675	     0.33	        0	          0.33	 
17.725	     0.33	        0	          0.33	 
17.775	     0.33	        0	          0.33	 
17.825	     0.33	        0	          0.33	 
17.875	     0.33	        0	          0.33	 
17.925	     0.33	        0	          0.33	 
17.975	     0.33	        0	          0.33	 
18.025	     0.33	        0	          0.33	 
18.075	     0.33	        0	          0.33	 
18.125	     0.33	        0	          0.33	 
18.175	     0.33	        0	          0.33	 
18.225	     0.33	        0	          0.33	 
18.275	     0.33	        0	          0.33	 
18.325	     0.33	        0	          0.33	 
18.375	     0.33	        0	          0.33	 
18.425	     0.33	        0	          0.33	 
18.475	     0.33	        0	          0.33	 
18.525	     0.33	        0	          0.33	 
18.575	     0.33	        0	          0.33	 
18.625	     0.33	        0	          0.33	 
18.675	     0.33	        0	          0.33	 
18.725	     0.33	        0	          0.33	 
18.775	     0.33	        0	          0.33	 
18.825	     0.33	        0	          0.33	 
18.875	     0.33	        0	          0.33	 
18.925	     0.33	        0	          0.33	 
18.975	     0.33	        0	          0.33	 
19.025	     0.33	        0	          0.33	 
19.075	     0.33	        0	          0.33	 
19.125	     0.33	        0	          0.33	 
19.175	     0.33	        0	          0.33	 
19.225	     0.33	        0	          0.33	 
19.275	     0.33	        0	          0.33	 
19.325	     0.33	        0	          0.33	 
19.375	     0.33	        0	          0.33	 
19.425	     0.33	        0	          0.33	 
19.475	     0.33	        0	          0.33	 
19.525	     0.33	        0	          0.33	 
19.575	     0.33	        0	          0.33	 
19.625	     0.33	        0	          0.33	 
19.675	     0.33	        0	          0.33	 
19.725	     0.33	        0	          0.33	 
19.775	     0.33	        0	          0.33	 
19.825	     0.33	        0	          0.33	 
19.875	     0.33	        0	          0.33	 
19.925	     0.33	        0	          0.33	 
19.975	     0.33	        0	          0.33	 
20.025	     0.33	        0	          0.33	 
20.075	     0.33	        0	          0.33	 
20.125	     0.33	        0	          0.33	 
20.175	     0.33	        0	          0.33	 
20.225	     0.33	        0	          0.33	 
20.275	     0.33	        0	          0.33	 
20.325	     0.33	        0	          0.33	 
20.375	     0.33	        0	          0.33	 
20.425	     0.33	        0	          0.33	 
20.475	     0.33	        0	          0.33	 
20.525	     0.33	        0	          0.33	 
20.575	     0.33	        0	          0.33	 
20.625	     0.33	        0	          0.33	 
20.675	     0.33	        0	          0.33	 
20.725	     0.33	        0	          0.33	 
20.775	     0.33	        0	          0.33	 
20.825	     0.33	        0	          0.33	 
20.875	     0.33	        0	          0.33	 
20.925	     0.33	        0	          0.33	 
20.975	     0.33	        0	          0.33	 
21.025	     0.33	        0	          0.33	 
21.075	     0.33	        0	          0.33	 
21.125	     0.33	        0	          0.33	 
21.175	     0.33	        0	          0.33	 
21.225	     0.33	        0	          0.33	 
21.275	     0.33	        0	          0.33	 
21.325	     0.33	        0	          0.33	 
21.375	     0.33	        0	          0.33	 
21.425	     0.33	        0	          0.33	 
21.475	     0.33	        0	          0.33	 
21.525	     0.33	        0	          0.33	 
21.575	     0.33	        0	          0.33	 
21.625	     0.33	        0	          0.33	 
21.675	     0.33	        0	          0.33	 
21.725	     0.33	        0	          0.33	 
21.775	     0.33	        0	          0.33	 
21.825	     0.33	        0	          0.33	 
21.875	     0.33	        0	          0.33	 
21.925	     0.33	        0	          0.33	 
21.975	     0.33	        0	          0.33	 
22.025	     0.33	        0	          0.33	 
22.075	     0.33	        0	          0.33	 
22.125	     0.33	        0	          0.33	 
22.175	     0.33	        0	          0.33	 
22.225	     0.33	        0	          0.33	 
22.275	     0.33	        0	          0.33	 
22.325	     0.33	        0	          0.33	 
22.375	     0.33	        0	          0.33	 
22.425	     0.33	        0	          0.33	 
22.475	     0.33	        0	          0.33	 
22.525	     0.33	        0	          0.33	 
22.575	     0.33	        0	          0.33	 
22.625	     0.33	        0	          0.33	 
22.675	     0.33	        0	          0.33	 
22.725	     0.33	        0	          0.33	 
22.775	     0.33	        0	          0.33	 
22.825	     0.33	        0	          0.33	 
22.875	     0.33	        0	          0.33	 
22.925	     0.33	        0	          0.33	 
22.975	     0.33	        0	          0.33	 
23.025	     0.33	        0	          0.33	 
23.075	     0.33	        0	          0.33	 
23.125	     0.33	        0	          0.33	 
23.175	     0.33	        0	          0.33	 
23.225	     0.33	        0	          0.33	 
23.275	     0.33	        0	          0.33	 
23.325	     0.33	        0	          0.33	 
23.375	     0.33	        0	          0.33	 
23.425	     0.33	        0	          0.33	 
23.475	     0.33	        0	          0.33	 
23.525	     0.33	        0	          0.33	 
23.575	     0.33	        0	          0.33	 
23.625	     0.33	        0	          0.33	 
23.675	     0.33	        0	          0.33	 
23.725	     0.33	        0	          0.33	 
23.775	     0.33	        0	          0.33	 
23.825	     0.33	        0	          0.33	 
23.875	     0.33	        0	          0.33	 
23.925	     0.33	        0	          0.33	 
23.975	     0.33	        0	          0.33	 
24.025	     0.33	        0	          0.33	 
24.075	     0.33	        0	          0.33	 
24.125	     0.33	        0	          0.33	 
24.175	     0.33	        0	          0.33	 
24.225	     0.33	        0	          0.33	 
24.275	     0.33	        0	          0.33	 
24.325	     0.33	        0	          0.33	 
24.375	     0.33	        0	          0.33	 
24.425	     0.33	        0	          0.33	 
24.475	     0.33	        0	          0.33	 
24.525	     0.33	        0	          0.33	 
24.575	     0.33	        0	          0.33	 
24.625	     0.33	        0	          0.33	 
24.675	     0.33	        0	          0.33	 
24.725	     0.33	        0	          0.33	 
24.775	     0.33	        0	          0.33	 
24.825	     0.33	        0	          0.33	 
24.875	     0.33	        0	          0.33	 
24.925	     0.33	        0	          0.33	 
24.975	     0.33	        0	          0.33	 
