total_water_volume
6.748012162372828
6.753297061492289
6.758636428706131
6.764029899778289
6.76947711771737
6.774977732749963
6.780531402247175
6.786137790602323
6.791796569060196
6.79750741550023
6.803270014177372
6.809084055425381
6.814949235327919
6.820865255363186
6.826831822027832
6.832848646445991
6.838915443968828
6.845031933769844
6.851197838440698
6.857412883591837
6.863676797461775
