total_water_volume
9.250935031176068
9.254613943982632
9.25876544382422
9.263221006131422
9.267873337596875
9.272652477810901
9.27751279376869
9.282424734366304
9.287369328267687
9.292334489691397
9.297312566684724
9.302298737430192
9.30728997436884
9.31228438164279
9.317280774446143
9.322278413441103
9.327276837779321
9.33227576045376
9.337275002875243
9.342274454049237
9.347274045140635
9.352273733644903
9.35727349354716
9.362273309209526
9.367273171578125
9.37227307583276
9.377273019933885
9.382273003727871
9.387273028400132
9.392273096145356
9.397273209973674
9.402273373602462
9.407273591402435
9.41227386837861
9.417274210174032
9.422274623088768
9.427275114109348
9.432275690945803
9.437276362074316
9.442277136784288
9.447278025228984
9.452279038479183
9.457280188579375
9.462281488606125
9.467282952728295
9.472284596268752
9.477286435767281
9.4822884890443
9.487290775265038
9.492293315003694
9.497296130307213
9.5022992447581
9.507302683535793
9.51230647347601
9.517310643127473
9.522315222805341
9.527320244640677
9.532325742625238
9.537331752650806
9.542338312542332
9.547345462084023
9.552353243037656
9.55736169915216
9.562370876163774
9.567380821785823
9.572391585687384
9.577403219459987
9.582415776571626
9.587429312307307
9.592443883695493
9.59745954941978
9.602476369715317
9.607494406249405
9.612513721986032
9.617534381033892
9.622556448477892
9.627579990193984
9.632605072647436
9.637631762674772
9.642660127249703
9.647690233233575
9.652722147110975
9.657755934711261
9.662791660917021
9.667829389360515
9.672869182109336
9.677911099342712
9.682955199019933
9.688001536542558
9.69305016441212
9.69810113188527
9.703154484628191
9.708210264372436
9.713268508574139
9.718329250078817
9.723392516793865
9.728458331370916
9.733526710900193
9.738597666618942
9.74367120363607
9.748747320674909
9.75382600983602
9.758907256381873
9.763991038545072
9.769077327361602
9.774166086530636
9.779257272301969
9.784350833392288
9.789446710931092
9.794544838436948
9.799645141824671
9.804747539443625
9.809851942147361
9.814958253394447
9.820066369380246
9.825176179199147
9.830287565036635
9.83540040239031
9.84051456031882
9.845629901717533
9.850746283619557
9.855863557520783
9.860981569727386
9.866100161724374
9.87121917056321
9.876338429267143
9.881457767251492
9.886577010758074
9.89169598330075
9.89681450611983
9.901932398643547
9.907049478956463
9.912165564270502
9.917280471397234
9.9223940172199
9.927506019163204
9.932616295659114
9.937724666607274
9.942830953828446
9.947934981509475
9.953036576638453
9.958135569428904
9.963231793731744
9.968325087434124
9.973415292844209
9.978502257061061
9.983585832328997
9.988665876375798
9.993742252734279
9.998814831046838
10.003883487352603
10.008948104356994
10.014008571683457
10.019064786107249
10.024116651771202
10.029164080383367
10.034206991396564
10.039245312169761
10.044278978111327
10.049307932804155
10.054332128112613
10.05935152427132
10.064366089955769
10.069375802334662
10.074380647103975
10.079380618502633
10.084375719309698
10.08936596082303
10.09435136281948
10.099331953496511
10.10430776939444
10.109278855299621
10.114245264128577
10.119207056792952
10.124164302045381
10.129117076306223
10.134065463471343
10.139009554701055
10.14394944819049
10.148885248921703
10.153817068397938
10.15874502436054
10.163669240489133
10.168589846085737
10.173506975743617
10.178420769001827
10.18333136998635
10.188238927038967
10.193143592335058
10.198045521491544
10.202944873166373
10.207841808650999
10.212736491457367
10.21762908690098
10.222519761681541
10.227408683462794
10.232296020452962
10.237181940987528
10.242066613115705
10.246950204192457
10.25183288047752
10.256714806742938
10.26159614589105
10.266477058583584
10.27135770288428
10.276238233915446
10.281118803529715
10.285999559998514
10.290880647718236
10.295762206935024
10.30064437348776
10.305527278571098
10.310411048519025
10.315295804608937
10.320181662886974
10.325068734014545
10.329957123136225
10.33484692976896
10.339738247712503
10.344631164980868
10.34952576375452
10.354422120352835
10.359320305226449
10.364220382968789
10.369122412346291
10.374026446346491
10.378932532243228
10.38384071167819
10.388751020757818
10.393663490164748
10.398578145282713
10.403495006333994
10.40841408852831
10.413335402222103
10.418258953087145
10.423184742287281
10.428112766662176
10.433043018916852
10.437975487815685
10.442910158379634
10.447847012085056
10.452786027062608
10.457727178294398
10.462670437807178
10.467615774859127
10.47256315611714
10.47751254582086
10.482463905928771
10.48741719624031
10.49237237448648
10.497329396379136
10.50228821560639
