       ITIME  ITER  ResH        ResU        ResV  
           1   1   1.0000E+00  1.0000E+00  1.0000E+00
               2   1.0000E+00  1.0000E+00  1.0000E+00
               3   7.1255E-01  6.6028E-01  7.3995E-01
         101   1   1.0000E+00  2.6231E-02  5.1182E-02
               2   3.5517E-01  1.8106E-02  3.8189E-02
               3   1.7002E-01  1.2801E-02  2.7356E-02
         201   1   1.0000E+00  3.7092E-03  2.9876E-02
               2   2.0025E-01  2.8623E-03  2.1331E-02
               3   1.8548E-02  2.0808E-03  1.5552E-02
         301   1   1.0000E+00  1.8375E-04  2.6329E-03
               2   2.4838E-01  9.5191E-05  1.9576E-03
               3   6.1151E-02  6.0374E-05  1.4705E-03
         401   1   1.0000E+00  1.0468E-04  4.8966E-04
               2   3.1600E-01  7.3788E-05  3.5295E-04
               3   1.2935E-01  5.2767E-05  2.4945E-04
         501   1   1.0000E+00  1.3729E-05  7.8189E-05
               2   1.7613E-01  1.0504E-05  5.3091E-05
               3   2.3124E-02  7.7065E-06  4.0092E-05
         601   1   1.0000E+00  3.3135E-07  9.5113E-06
               2   2.4035E-01  3.0680E-07  6.9794E-06
               3   5.3698E-02  2.3952E-07  5.3566E-06
         701   1   1.0000E+00  3.2223E-07  1.5888E-06
               2   2.8930E-01  2.2269E-07  1.1655E-06
               3   1.0232E-01  1.5801E-07  8.2431E-07
         801   1   1.0000E+00  5.2535E-08  2.7352E-07
               2   1.2136E-01  3.9348E-08  1.8647E-07
               3   7.7901E-02  2.8701E-08  1.3859E-07
         901   1   1.0000E+00  2.1168E-09  3.3524E-08
               2   2.3218E-01  1.9559E-09  2.4142E-08
               3   4.6134E-02  1.5052E-09  1.8829E-08
        1001   1   1.0000E+00  9.3302E-10  5.1562E-09
               2   2.7365E-01  6.2806E-10  3.8250E-09
               3   8.6466E-02  4.4091E-10  2.7334E-09
        1101   1   1.0000E+00  1.9118E-10  9.3970E-10
               2   2.1747E-01  1.4065E-10  6.4636E-10
               3   3.6041E-01  1.0209E-10  4.7277E-10
        1201   1   1.0000E+00  1.2248E-11  1.2021E-10
               2   2.2286E-01  1.0382E-11  8.4554E-11
               3   3.7573E-02  7.8164E-12  6.6669E-11
        1301   1   1.0000E+00  3.9692E-12  2.7267E-11
               2   2.7408E-01  2.6996E-12  3.5495E-11
               3   2.9361E-01  1.9607E-12  3.5474E-11
        1401   1   1.0000E+00  4.9828E-13  4.6461E-11
               2   2.6368E-01  3.0471E-13  4.1501E-11
               3   2.7733E-01  2.2062E-13  4.1546E-11
        1501   1   1.0000E+00  4.6928E-13  3.3938E-11
               2   1.0000E+00  3.2632E-13  3.4276E-11
               3   1.0000E+00  2.2660E-13  3.4502E-11
        1601   1   1.0000E+00  4.8071E-13  2.4613E-11
               2   1.0000E+00  3.2782E-13  2.5042E-11
               3   1.0000E+00  2.2360E-13  2.5322E-11
        1701   1   1.0000E+00  4.7105E-13  2.4235E-11
               2   1.0000E+00  3.1612E-13  2.4678E-11
               3   1.0000E+00  2.1538E-13  2.4980E-11
        1801   1   1.0000E+00  3.1436E-13  2.2315E-11
               2   1.7845E-01  2.8076E-13  2.0845E-11
               3   3.1758E-01  1.9230E-13  2.1060E-11
        1901   1   1.0000E+00  4.1746E-13  2.6965E-11
               2   1.0000E+00  2.8548E-13  2.7392E-11
               3   1.0000E+00  1.9521E-13  2.7671E-11
        2001   1   1.0000E+00  3.4804E-13  2.6257E-11
               2   1.7018E-01  3.0963E-13  1.9366E-11
               3   3.0447E-01  2.1052E-13  1.9600E-11
        2101   1   1.0000E+00  4.4730E-13  2.7129E-11
               2   1.0000E+00  3.0593E-13  2.7579E-11
               3   1.0000E+00  2.0881E-13  2.7878E-11
        2201   1   1.0000E+00  3.4994E-13  2.1030E-11
               2   1.0000E+00  2.4056E-13  2.1347E-11
               3   1.0000E+00  1.6492E-13  2.1559E-11
        2301   1   1.0000E+00  4.6895E-13  2.6429E-11
               2   1.0000E+00  3.2079E-13  2.6901E-11
               3   1.0000E+00  2.2026E-13  2.7202E-11
        2401   1   1.0000E+00  3.7804E-13  2.2614E-11
               2   1.0000E+00  2.5834E-13  2.2964E-11
               3   1.0000E+00  1.7653E-13  2.3203E-11
        2501   1   1.0000E+00  3.1937E-13  2.3007E-11
               2   1.0000E+00  2.1903E-13  2.3269E-11
               3   1.0000E+00  1.5050E-13  2.3428E-11
        2601   1   1.0000E+00  4.6358E-13  2.5319E-11
               2   1.0000E+00  3.1643E-13  2.5801E-11
               3   1.0000E+00  2.1658E-13  2.6125E-11
        2701   1   1.0000E+00  3.9486E-13  2.3985E-11
               2   1.0000E+00  2.7100E-13  2.4370E-11
               3   1.9231E-01  3.2906E-13  2.1505E-11
        2801   1   1.0000E+00  4.2141E-13  2.5784E-11
               2   1.0000E+00  2.8914E-13  2.6204E-11
               3   1.0000E+00  1.9775E-13  2.6490E-11
        2901   1   1.0000E+00  3.6336E-13  2.4258E-11
               2   1.5639E-01  2.6289E-13  2.0230E-11
               3   2.8103E-01  1.7956E-13  2.0423E-11
        3001   1   1.0000E+00  3.8860E-13  2.6049E-11
               2   1.0000E+00  2.6648E-13  2.6417E-11
               3   1.0000E+00  1.8236E-13  2.6669E-11
        3101   1   1.0000E+00  3.2736E-13  2.4974E-11
               2   1.7218E-01  2.8835E-13  1.9400E-11
               3   3.0810E-01  1.9729E-13  1.9609E-11
        3201   1   1.0000E+00  4.2329E-13  2.6826E-11
