       ITIME  ITER  ResH        ResU        ResV  
           1   1   1.0000E+00  1.0000E+00  1.0000E+00
               2   1.0000E+00  1.0000E+00  1.0000E+00
               3   7.9412E-01  8.2715E-01  9.8275E-01
         101   1   1.0000E+00  3.2922E-03  3.7477E-03
               2   3.2389E-01  2.7407E-03  2.8323E-03
               3   1.6044E-01  3.4495E-03  9.4090E-03
         201   1   1.0000E+00  2.4055E-03  3.0035E-03
               2   4.3914E-01  2.2591E-02  2.5123E-03
               3   2.6326E-01  2.8232E-01  1.2521E-01
         301   1   1.0000E+00  1.5532E-03  2.4686E-03
               2   4.2866E-01  1.3626E-03  2.4695E-03
               3   1.5102E-01  7.2831E-03  3.7994E-02
         401   1   1.0000E+00  1.1109E-03  1.4744E-03
               2   3.2060E-01  7.4843E-04  1.0040E-03
               3   2.0032E-01  1.1146E-02  1.6709E-01
         501   1   1.0000E+00  4.9127E-04  5.4643E-04
               2   4.0256E-01  6.6048E-03  4.8802E-03
               3   1.9730E-01  1.9900E-03  1.5732E-03
         601   1   1.0000E+00  2.3767E-04  2.8030E-04
               2   3.9119E-01  1.6218E-04  1.9799E-04
               3   3.3353E-01  1.2839E-04  1.9520E-04
         701   1   1.0000E+00  1.4420E-04  1.3081E-04
               2   3.7730E-01  1.2070E-04  9.7035E-05
               3   1.7377E-01  9.3007E-05  8.7932E-05
         801   1   1.0000E+00  2.5480E-04  2.2003E-04
               2   4.8619E-01  1.7405E-04  1.6863E-04
               3   4.6770E-01  2.1805E-04  1.6225E-04
         901   1   1.0000E+00  1.1303E-04  1.5391E-04
               2   4.1840E-01  8.5846E-05  1.1055E-04
               3   4.2066E-01  7.5185E-05  9.2475E-05
        1001   1   1.0000E+00  1.7669E-04  9.0544E-05
               2   6.1745E-01  1.3460E-04  1.0087E-04
               3   7.5522E-01  1.9257E-04  1.0631E-04
        1101   1   1.0000E+00  2.8358E-04  1.4194E-04
               2   6.9795E-01  1.7164E-04  8.6238E-05
               3   8.2770E-01  1.8991E-04  9.6994E-05
        1201   1   1.0000E+00  2.7897E-04  1.0652E-04
               2   7.0948E-01  2.1052E-04  8.5667E-05
               3   1.0000E+00  2.7240E-04  1.0969E-04
        1301   1   1.0000E+00  2.6402E-04  1.1285E-04
               2   7.8153E-01  1.5826E-04  7.0472E-05
               3   9.6980E-01  1.8338E-04  8.8040E-05
        1401   1   1.0000E+00  1.9809E-04  9.5722E-05
               2   7.7045E-01  2.4591E-04  7.5632E-05
               3   1.0000E+00  2.5218E-04  1.0061E-04
        1501   1   1.0000E+00  2.7534E-04  1.0890E-04
               2   7.7612E-01  2.0294E-04  7.8481E-05
               3   1.0000E+00  2.6748E-04  1.0284E-04
        1601   1   1.0000E+00  2.6382E-04  1.0663E-04
               2   7.6107E-01  1.5715E-04  6.5533E-05
               3   9.2344E-01  1.8190E-04  7.6766E-05
        1701   1   1.0000E+00  1.9803E-04  9.7210E-05
               2   7.7656E-01  2.4561E-04  7.4940E-05
               3   1.0000E+00  2.5212E-04  1.0096E-04
        1801   1   1.0000E+00  2.7574E-04  1.0400E-04
               2   7.7662E-01  1.9682E-04  8.4147E-05
               3   1.0000E+00  2.6895E-04  9.3738E-05
        1901   1   1.0000E+00  2.7230E-04  1.1239E-04
               2   7.8891E-01  2.0681E-04  2.4408E-04
               3   1.0000E+00  1.9538E-04  1.0154E-04
        2001   1   1.0000E+00  2.0225E-04  1.0299E-04
               2   9.4091E-01  2.6010E-04  8.2619E-05
               3   1.0000E+00  2.5870E-04  1.1357E-04
        2101   1   1.0000E+00  2.8089E-04  1.1518E-04
               2   7.6621E-01  2.0216E-04  8.6551E-05
               3   1.0000E+00  2.7893E-04  1.1260E-04
